api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/023/original/open-uri20180630-4-149dwc3?1530390375,marienatie,lipstick,USD,"A pure and creamy lipstick by MarieNatie formulated with organic jojoba, avocado, and coconut oil which are rich in anti-oxidants and have moisturizing benefits. Enriched with naturally derived organic mango and cocoa butters that will soothe, hydrate and regenerate dry lips.",1023,Lipstick,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1023.json,https://www.purpicks.com/product/marie-natie-lipstick/,lipstick,https://purpicks.com/,Evelyn;Rosie;Giselle;Ava,#9D5E4F;#B03B3E;#9A1C24;#B4556E,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/022/original/data?1530390374,marienatie,lip_gloss,USD,MarieNatie offers a gluten free and vegan lip gloss providing rich colours and shine without the stickiness. The natural oils will offer moisturizing properties and lasting hydration for your lips. Contains grape seed oil to reduce aging and wrinkles and sunflower oil has the ability to heal skin. Vitamin E is a great antioxidant that will protect and repair skin.,1022,Lip Gloss,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1022.json,https://www.purpicks.com/product/lip-gloss/,lipstick,https://purpicks.com/,Posh;Flair;Tickled;Envy;Lush;Pure;Babe;Wild,#D5A291;#D5A3A1;#E89EA2;#8B5B5F;#99696C;#F1B8BE;#D37B92;#CA5774,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/021/original/open-uri20180630-4-10sgmvz?1530390373,marienatie,gel,USD,This smooth and creamy formula from MarieNatie will provide a silky soft and non-oily finish. It glides on evenly to deliver immediate results.,1021,Gel Liner,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1021.json,https://www.purpicks.com/product/marie-natie-gel-liner/,eyeliner,https://purpicks.com/,Black,#000000,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/020/original/open-uri20180630-4-y548d5?1530390373,marienatie,pencil,USD,An eyeliner that offers long lasting colour and a natural smooth finish.  Both jojoba oil and meadowfoam oil have amazing moisturizing properties to help repair skin.  Beeswax is known for its healing properties and will help to improve skin conditions.,1020,Eyeliner,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1020.json,https://www.purpicks.com/product/marie-natie-eyeliner/,eyeliner,https://purpicks.com/,Black;Brown;Smoke,#000000;#393230;#353234,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/019/original/open-uri20180630-4-1h8zp2k?1530390372,maia's mineral galaxy,pencil,USD,,1019,Mineral Eye Brow Liner Charcoal Brown,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1019.json,https://www.purpicks.com/product/maias-mineral-galaxy-mineral-eye-brow-liner-charcoal-brown/,eyebrow,https://purpicks.com/,Charcoal Brown;Black;Cocoa;Dark Gray;Hazel Brown,#5B4439;#000000;#5E3C30;#4D4D4B;#6E4E2A,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/018/original/open-uri20180630-4-g58t74?1530390371,lotus cosmetics usa,,USD,"All natural mascara lengthens, thickens, and defines lashes. Created with coffee extract, rice proteins and sunflower oil to condition lashes. Smudge proof and water resistant for lashes that will all day. Made with natural and organic ingredients. In Black, and Brown.",1018,Mascara,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1018.json,https://www.purpicks.com/product/lotus-cosmetics-usa-mascara/,mascara,https://purpicks.com/,Black,#000000,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/017/original/open-uri20180630-4-1r5paz3?1530390370,lotus cosmetics usa,cream,USD,"A cream to powder blush made with all natural ingredients that applies like a soft cream but finishes like a silky powder. Antioxidant-rich botanicals help moisturize the skin, while natural pigments provide long-lasting buildable color for a healthy, radiant glow. Made with natural and organic ingredients.",1017,Creme to Powder Blush,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1017.json,https://www.purpicks.com/product/lotus-cosmetics-usa-creme-powder-blush/,blush,https://purpicks.com/,Plum;Apricot;Rose,#C7766F;#DF925C;#E89B7C,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/016/original/open-uri20180630-4-1mmjptw?1530390369,lotus cosmetics usa,palette,USD,A four-color eyeshadow palette infused with natural minerals and antioxidant rich extracts to help prevent fine lines and wrinkles. Easily blendable shades give you the ability to create effortlessly natural or dramatic looks. Made with natural and organic ingredients.,1016,Eye Shadow Palette Mesmerize,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1016.json,https://www.purpicks.com/product/lotus-cosmetics-usa/,eyeshadow,https://purpicks.com/,Color 1;Color 2;Color 3;Color 4,#FDF5EB;#F5CFBC;#B57F57;#A39796,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/015/original/open-uri20180630-4-egfs2g?1530390369,lotus cosmetics usa,palette,USD,A four-color eyeshadow palette infused with natural minerals and antioxidant rich extracts to help prevent fine lines and wrinkles. Easily blendable shades give you the ability to create effortlessly natural or dramatic looks. Made with natural and organic ingredients.,1015,Eye Shadow Palette Deluxe,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1015.json,https://www.purpicks.com/product/lotus-cosmetics-usa/,eyeshadow,https://purpicks.com/,Color 1;Color 2;Color 3;Color 4,#F4DACA;#C89281;#4F7386;#9D9484,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/014/original/open-uri20180630-4-1y604g6?1530390368,lotus cosmetics usa,palette,USD,A four-color eyeshadow palette infused with natural minerals and antioxidant rich extracts to help prevent fine lines and wrinkles. Easily blendable shades give you the ability to create effortlessly natural or dramatic looks. Made with natural and organic ingredients.,1014,Eye Shadow Palette Smokey,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1014.json,https://www.purpicks.com/product/lotus-cosmetics-usa/,eyeshadow,https://purpicks.com/,Color 1;Color 2;Color 3;Color 4,#7F946E;#C8B38A;#668D9F;#36312C,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/013/original/open-uri20180630-4-1x4t7kg?1530390367,lotus cosmetics usa,palette,USD,A four-color eyeshadow palette infused with natural minerals and antioxidant rich extracts to help prevent fine lines and wrinkles. Easily blendable shades give you the ability to create effortlessly natural or dramatic looks. Made with natural and organic ingredients.,1013,Eye Shadow Palette Seduction,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1013.json,https://www.purpicks.com/product/lotus-cosmetics-usa/,eyeshadow,https://purpicks.com/,Color 1;Color 2;Color 3;Color 4,#EBBC9D;#EFB1B0;#5E3A31;#72504A,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/012/original/open-uri20180630-4-1rlpw5a?1530390367,lotus cosmetics usa,palette,USD,A four-color eyeshadow palette infused with natural minerals and antioxidant rich extracts to help prevent fine lines and wrinkles. Easily blendable shades give you the ability to create effortlessly natural or dramatic looks. Made with natural and organic ingredients.,1012,Eye Shadow Palette Cocoa,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1012.json,https://www.purpicks.com/product/lotus-cosmetics-usa/,eyeshadow,https://purpicks.com/,Color 1;Color 2;Color 3;Color 4,#E7CBB7;#BE9794;#B5816B;#9E6D64,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/011/original/open-uri20180630-4-ojcehy?1530390366,green people,,USD,"Natural mineral pigments for intense natural black colour. Nourish roots and condition lashes with 98percent natural ingredients. Unique precision brush offers excellent lash definition Natural cellulose micro spheres give outstanding volume Vitamin E, Sunflower oil & Organic Beeswax",1011,Volumising Mascara,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1011.json,https://www.purpicks.com/product/green-people-volumising-mascara-black/,mascara,https://purpicks.com/,Black,#000000,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/010/original/open-uri20180630-4-dywvay?1530390364,coastal classic creation,lipstick,USD,"Coastal Classic Creations Conch Lipstick is a flattering, stylish, rich winterberry color. This lipstick is paraben-free and vegan and contains sunflower oil which is rich in Vitamin E and which may protect against damage from the sun. To boost the product's effectiveness, we add sesame seed oil which contains Vitamins E, D, and B complex to provide moisture and neutralize free radicals. Companions well with Boysenberry Lip Crayon.",1010,Conch Lipstick,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1010.json,https://www.purpicks.com/product/coastal-classic-creations-conch-lipstick/,lipstick,https://purpicks.com/,Raspberry;Conch;Extremely Nude;Ginger Snap;Coral Shell;Twilight;Sand Dollar;Crushed Rose;Tender Toffee;Deja Vu;Sun Dial;Terra Gold;Cowry;Tender;Nautilus,#822A42;#8D394F;#C49082;#B78592;#DD786A;#E5A4BF;#954D44;#9F4353;#A15F55;#F09178;#B83037;#AD4C46;#A96B67;#B73849;#D06C89,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/009/original/open-uri20180630-4-xznfso?1530390363,c'est moi,lip_gloss,USD,"These essential lip gloss shades are enriched with a blend of natural and organic oils to deliver the perfect amount of sheer color and shine to lips. Enriched with a blend of natural and organic oils, this essential gloss delivers a wash of sheer color and promises shine—not stickiness. Made for Young Delicate Skin Types NO – Talc, Fragrance, Parabens, Phthalates, Sulfates, Mineral oil or Propylene Glycol Dermatologist Tested Clinically Tested on Sensitive Skin, Hypoallergenic, Made with Natural & Organic Ingredients",1009,Reflect Lip Gloss,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1009.json,https://www.purpicks.com/product/reflect-lip-gloss/,lipstick,https://purpicks.com/,Rise;Opulence;Bliss,#DF585A;#E4CFCE;#D6474B,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/008/original/open-uri20180630-4-bk6ign?1530390362,c'est moi,,USD,"Define, lengthen and nourish lashes with organic shea butter, grapeseed and jojoba oils. Lashes are coated gently and evenly without clumping, transferring or flaking. Long, lush lashes begin with this luxe mascara that is formulated with organic shea butter and oils of grape and jojoba seed to help nourish and condition as it lengthens and defines. Velvety and smooth, it coats lashes gently and evenly without clumping, transferring, or flaking. Made for Young Delicate Skin Types. NO – Talc, Fragrance, Parabens, Phthalates, Sulfates, Mineral oil or Propylene Glycol",1008,Muse Mascara,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1008.json,https://www.purpicks.com/product/muse-mascara/,mascara,https://purpicks.com/,Black,#000000,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/007/original/open-uri20180630-4-1m2hvd7?1530390361,c'est moi,pencil,USD,"These nourishing and creamy lip crayons come in 6 perfectly pigmented shades that go from subtle to statement. This easy-to-use lip crayon delivers velvety application and perfectly pigmented color, plus a nourishing formula with a creamy, consistent texture designed to make your lips appear soft and smooth. Apply sparingly for a subtle look, or generously to make a statement—either way, your lips will feel as beautiful as they look! Made for Young Delicate Skin Types NO – Talc, Fragrance, Parabens, Phthalates, Sulfates, Mineral oil or Propylene Glycol Dermatologist Tested Clinically Tested On Sensitive Skin Hypoallergenic",1007,Luminary Lip Crayon,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1007.json,https://www.purpicks.com/product/luminary-lip-crayon/,lip_liner,https://purpicks.com/,Fresh;True;Fierce;Vivid;Brave;Courage,#B89093;#CB7579;#EB5D92;#E74857;#CC5257;#65373E,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/006/original/open-uri20180630-4-u4c1jh?1530390360,c'est moi,pencil,USD,"Make eyes pop with this velvety smooth eyeliner that glides on effortlessly and precisely. Make your eyes pop with this sleek, easy-to-use eyeliner. Formulated with both jojoba seed oil and shea butter, its velvety smooth formula glides on effortlessly and precisely. To sharpen, place inside sharpener and turn the pencil gently to create a working tip. Made for Young Delicate Skin Types NO – Talc, Fragrance, Parabens, Phthalates, Sulfates, Mineral oil or Propylene Glycol  Dermatologist Tested Clinically Tested on Sensitive Skin Hypoallergenic Made with Natural Ingredients",1006,Fearless Eyeliner,0.0,$,http://makeup-api.herokuapp.com/api/v1/products/1006.json,https://www.purpicks.com/product/fearless-eyeliner/,eyeliner,https://purpicks.com/,Fearless,#B8A89A,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/005/original/open-uri20180630-4-1eau5wj?1530390360,alva,cream,USD,"Our Liquid Edition Eye Shadows have been a real winner since their launch and are a real first of their kind in natural and organic make-up. Whether you're looking for a striking or glamorous look for night time, or something more subtle and natural for wearing during the day, there is a shade for everyone. They dry quickly, and depending on the depth of colour desired, can be blended in on application or left to dry before blending for a more vivid look. Layering is also possible, but however you choose to use these liquid eye shadows they won't gather in crow's feet or fine lines around the eyes. The inclusion of patented beta glucan also means they're perfect for sensitive eyes. Pale Almond is subtle, natural, and perfect for daytime wear, and compliments our Bronzed Hazel liquid eye shadow if a duo tone is desired.",1005,Liquid Eye Shadow,9.95,$,http://makeup-api.herokuapp.com/api/v1/products/1005.json,http://www.purpicks.com/product/alva-liquid-eye-shadow-1-pale-almond/,eyeshadow,https://purpicks.com/,Pale Almond,#B8A89A,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/004/original/open-uri20171227-4-1wp63cr?1514344255,glossier,concealer,USD,"A traditional concealer sets to a stiff, flat, dry finish—a dead giveaway that you’re wearing it. Ours is a new type of concealer with elastic micro waxes that move with your face instead of caking on top of it, and nourishing oils that give a dewy, glowing finish. The buildable formula covers everything from dark circles to redness and blemishes. In five shades painstakingly developed to enhance, brighten, and—most importantly—completely disappear into the widest range of skin tones.",1004,Stretch Concealer,22.0,$,http://makeup-api.herokuapp.com/api/v1/products/1004.json,https://www.glossier.com/products/stretch-concealer,foundation,https://www.glossier.com,Deep;Rich;Dark;Medium;Light,#96644A;#4F3425;#BC8E5A;#E5BE93;#F1DBC3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/003/original/open-uri20171227-4-13ivnwv?1514343870,glossier,cream,USD,"With Cloud Paint, we set out to make blush the high point of your routine. The pillowy, gel-cream formula is designed to be the most user-friendly cheek color in existence. If you can finger paint, you can Cloud Paint—simply dab it onto cheeks wherever you please. It’s seamless, sheer, and buildable (i.e. it’s hard to accidentally apply too much). Inspired by gradient pink NYC sunsets, the shades are optimized to work across a wide range of skin tones for a healthy, flushed-from-within glow.",1003,Cloud Paint,22.0,$,http://makeup-api.herokuapp.com/api/v1/products/1003.json,https://www.glossier.com/products/cloud-paint,blush,https://www.glossier.com,Dusk;Puff;Beam;Haze,#C78B7C;#F3D1E0;#F1BB9E;#B65F79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/002/original/open-uri20171227-4-1ne7r73?1514343097,glossier,powder,USD,"It’s not powder, it’s Wowder—for non-dewy days. Wowder will: cut shine, blur the appearance of pores, set makeup, look like skin. Wowder won’t: leave a chalky film, cake into fine lines, flatten skin’s texture, or announce its presence in photographs (no camera flashback). In three sheer, glowy, adaptable shades...because no skin tone is HD-white. Pair with the angelically soft Wowder Brush for all-over and targeted application—perfect size, perfect shape, perfect density for the optimal matte-not-flat finish.",1002,Wowder,27.0,$,http://makeup-api.herokuapp.com/api/v1/products/1002.json,https://www.glossier.com/products/wowder,foundation,https://www.glossier.com,Light/Medium;Dark/Deep;Rich,#EABC98;#9B674E;#714831,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
